para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A2toB2,thrs_B1toB2
548,6.135482217,0.010124472,6,5.095555185,0.058186544,7.606826625,56.56272538,82.30693727,44.63103511,1.891754427,93.21257997,74.69442153,24.61713302
549,46.62827518,0.010291499,3,89.63274436,0.053972331,48.81185899,61.72787126,17.93642759,65.2205256,25.28996812,3.119753008,31.49326758,33.61364753
550,87.21812942,0.028143403,3,77.91803952,0.123489167,81.04592381,80.10384687,67.78673885,80.29414666,33.19146434,86.67901702,38.93456966,41.6030276
551,1.215991445,0.150231353,5,15.39422942,0.093748727,10.44318627,74.40990624,29.6542902,68.36998722,40.82401272,58.60654774,18.66661063,44.88548492
552,62.67535142,0.03945398,6,67.68954481,0.168224196,40.41017242,6.925977015,27.25633978,48.54650686,37.78973231,38.21099965,53.65490613,72.2224065
553,87.39686997,0.021778925,4,53.87629052,0.016744522,15.9144898,30.25058992,56.23575106,58.60793245,74.93992433,42.08286217,34.92205416,90.61953047
554,57.64504579,0.015056854,4,76.07638501,0.179423801,66.06999125,56.29386031,72.52415475,50.7753098,59.11812148,10.52348067,42.22842086,27.2272747
555,22.38992487,0.035570726,1,42.59375713,0.0155758,63.91268472,47.61929012,18.19092055,10.39971677,62.06808912,1.862187295,76.8652401,72.77441242
556,62.05295727,0.025882091,4,40.9460483,0.010567257,29.65299442,28.68307941,20.57253763,25.04598219,38.85134293,56.40485237,21.41381418,38.43194024
557,25.89878107,0.012129265,2,48.80048397,0.02019429,87.55822272,79.15242137,23.38877565,16.43458495,40.62884212,23.0841643,86.29860817,48.05211035
558,71.44811736,0.014454409,1,31.05917518,0.016610521,78.96154113,38.02348312,48.06741196,17.71400839,59.0108379,69.08517852,85.0509673,41.59268261
559,10.66486068,0.055889241,6,20.53844589,0.01928275,86.81750029,38.3035255,69.42752118,7.137922107,67.71365555,35.16016778,22.4954194,29.85474838
560,73.20860348,0.029520987,5,15.65757382,0.022117936,16.83077534,29.49575324,60.05410358,89.09368955,7.919332194,53.91105102,65.83622875,11.96306678
561,10.00926979,0.094615399,4,99.63664067,0.011886937,24.82201917,82.51898537,42.08060896,68.89185892,83.18508225,53.31186985,3.413480714,59.65238878
562,47.86046617,0.014076962,4,92.14330111,0.017904797,25.4821342,44.94370078,83.23198651,61.50308645,20.01604546,74.48547811,35.35328636,27.09554524
563,49.88026508,0.014121642,4,66.97994587,0.014079023,63.04992085,49.72448375,51.55529733,75.88596898,67.41734899,84.70662166,74.63985928,69.06383776
564,33.92648767,0.116683346,4,80.37068456,0.012532737,55.75068902,3.602160825,81.96646611,49.4873794,8.477476526,5.16662736,71.56661131,56.74931243
565,88.0553264,0.019239257,6,25.90398423,0.060770748,34.37359563,78.78615972,12.65562081,30.33065922,46.67518357,4.726708267,45.41097462,20.79499006
566,82.67911759,0.013922756,4,26.30683639,0.040704935,78.08135957,92.04102203,75.90760399,41.86815709,15.20074484,39.8033044,58.90612167,20.56726098
567,82.59537789,0.027349576,4,98.34910577,0.015715988,1.216133404,67.51337442,90.27664626,7.624707731,43.01079837,77.54980959,75.41559788,52.62821335
568,23.2409253,0.028190475,2,30.91796997,0.011736548,42.69695227,8.585726647,38.23853678,4.696589569,80.47297084,8.171313763,93.078496,79.44202128
569,83.5597107,0.010723659,1,98.09925162,0.997188801,36.24883979,51.4831117,75.79100023,11.86898796,14.32833086,20.31290053,13.04139288,64.39197557
570,58.0027808,0.012973095,3,58.47482243,0.014869249,23.81846378,27.97039159,39.29928031,39.56581515,48.66173388,71.75386328,34.7159512,35.7964776
571,40.66685906,0.014488181,2,15.49768266,0.014209059,19.75629942,41.27853778,5.184008485,84.08736877,60.78107865,0.99230064,47.87300821,30.79395772
572,99.61276515,0.020597056,6,65.25531431,0.02438505,3.1058811,50.53601997,46.99143979,28.42942754,69.89343271,25.96309694,45.88789214,35.98482468
573,71.11357897,0.018025182,2,47.61496257,0.026685824,13.89043832,82.91075765,55.68184888,37.366221,77.85932365,39.01853978,7.779124036,88.50391886
574,13.01966584,0.023070238,4,16.99556739,0.014134428,4.300372552,16.77788094,11.64113361,88.85714044,56.09470948,63.50583081,65.15343125,87.30659738
575,90.41504623,0.059435104,4,40.82319495,0.010133551,15.41251191,49.84438673,13.87872771,80.39083233,80.88675101,2.16882342,43.01632566,89.33101694
576,40.28557155,0.012116145,6,73.24377483,0.01172016,90.16894848,71.59484737,29.38783026,18.19690955,7.399118822,42.43618196,65.32536248,81.91150928
577,42.50459057,0.01656715,2,77.22465417,0.013410683,5.018937112,35.70721851,71.41274275,22.39779684,70.28942995,87.26845198,30.75115604,44.99233801
578,55.59182367,0.017774431,1,74.01625519,0.012239746,29.97669347,90.41809871,41.30799649,77.03076215,21.1289732,26.88327103,50.9571321,8.647065619
579,17.41751214,0.012913173,5,73.87631738,0.010207569,75.53265977,20.69752677,18.27980851,13.0957529,13.26540575,40.23392484,58.5458739,33.77365774
580,8.519789592,0.039185422,6,3.955972587,0.017921183,8.520151362,92.22434428,39.09459824,88.61644931,48.12578508,81.29856031,50.30287089,32.97511216
581,77.67697661,0.050452366,6,94.85686831,0.012534575,72.48677605,35.54895552,27.93479307,64.69821912,73.28975635,88.36185757,43.15938937,64.80334069
582,72.25211189,0.017675088,2,46.13360564,0.117170871,78.13656043,43.22929939,50.64005805,3.903589018,40.14988942,38.84766576,91.34538685,59.36342989
583,13.68153859,0.129621024,2,69.97333595,0.010419379,28.61953099,33.18784293,19.9098531,46.42778118,76.44566059,1.116791074,8.073776091,48.97884824
584,29.89946008,0.039386471,1,10.22818711,0.01117685,87.88831892,64.19046023,9.474514951,57.11255147,59.54751764,37.6951928,43.81508997,54.73201663
585,26.51919897,0.011228621,4,38.94285111,0.216141522,28.46922674,22.47138605,24.83649678,68.35745308,83.27612667,6.331653692,26.29440062,82.0892764
586,91.70823081,0.011401732,1,29.15882124,0.022509059,84.44634861,42.74303065,27.71496833,65.77742825,17.22415468,75.8266913,64.57153527,52.13846772
587,20.42316402,0.117941405,6,51.85868946,0.028358232,87.48280886,20.90059761,15.16618127,2.330983798,43.04668643,47.50569754,16.27499927,91.63646276
588,86.29747559,0.010563773,5,30.86960015,0.309153539,32.91179738,8.034520835,54.11306904,11.30681913,27.73912392,6.412199434,29.93305507,47.01077418
589,15.39911384,0.024916202,4,4.603778337,0.010408707,67.91649237,39.07966726,3.290137057,60.17879779,28.90107346,82.13356907,7.717353303,54.103293
590,55.72548803,0.021843254,6,85.44298432,0.026829158,18.69391295,57.44231315,64.63270246,5.27735894,31.18019114,52.57267974,39.01662639,83.38253111
591,50.76469056,0.023021436,1,49.50315962,0.01090358,31.66382104,83.01178464,62.72681643,24.68586669,20.98032562,23.70479996,13.90243659,64.51216658
592,71.64849087,0.020697235,5,47.24762169,0.011948816,10.31661414,43.81484126,90.89387919,14.06882289,11.79761845,78.84455329,17.46958643,21.95294485
593,80.35133468,0.013432425,4,79.30272389,0.037281664,9.801779655,55.33319766,81.21819658,65.76012565,52.3986094,83.05605381,19.28592621,74.1979244
594,37.13596896,0.015505514,5,95.68109014,0.021479183,62.13979681,87.2587316,45.7596818,76.11656615,42.88305704,28.58072542,1.710088329,58.77682817
595,80.17627314,0.024428678,1,49.26548003,0.082891326,79.25965474,67.75365969,70.52610869,2.807134792,23.63988322,33.04085678,91.01610076,10.93918301
596,57.5298778,0.016083071,4,88.12558617,0.048682119,69.14964542,55.57314285,9.495817146,56.05857014,12.8759368,10.96361506,52.5848624,76.97799563
597,84.90814496,0.013638833,4,35.92440206,0.011420438,13.84647346,81.59183909,55.07506907,33.29349091,34.31179023,69.31981271,32.05028077,5.012134716
598,56.68400197,0.019512331,2,34.03100892,0.029329489,27.63192066,63.27816311,57.70322828,37.90258852,58.18333491,65.29447785,56.76134583,13.23414558
599,46.52486911,0.032447097,4,97.48936985,0.122104624,87.40812583,81.918929,69.89851484,23.21186015,9.88714805,85.6258342,43.1220822,55.54443827
600,62.5959296,0.010027187,6,18.54101868,0.011851617,78.94901628,54.00517829,77.52314048,8.405682201,37.27052678,94.95536458,55.39521018,10.37847445
601,12.11755005,0.01551816,2,15.078186,0.015634112,19.33405161,12.87307452,37.96442092,75.36158677,62.92954253,93.73921736,90.81442489,44.23395116
602,23.19236936,0.088971202,6,40.2560803,0.014300849,20.14706466,19.07614163,66.05110982,18.25366157,17.12167462,39.57790398,42.49154157,82.18103048
603,45.81519501,0.015159449,3,56.13747252,0.011369383,4.853864633,65.23361697,4.205726534,54.72484297,74.13780109,81.18878082,33.37014233,15.69676382
604,74.7408205,0.013405381,3,68.96900313,0.01041448,52.5611058,61.61642266,29.43127242,70.60036576,48.32859435,7.280030243,89.30955519,28.17266544
605,40.13847759,0.035498996,2,68.33600774,0.020890608,58.60930511,90.62364138,76.41728381,29.00695403,22.66658234,24.42621951,57.29721885,47.37706582
606,75.5306222,0.01625066,3,16.17471669,0.011743271,90.34532997,25.00104156,11.22544936,61.75251838,71.36157943,87.99498394,76.90585621,48.93345675
607,5.353371345,0.010412902,6,10.30914647,0.059394472,92.51201235,37.1628284,77.59128479,5.795671547,90.22764956,79.28113961,82.17823954,18.15568943
608,91.66585356,0.010040878,2,60.05644512,0.015882023,55.52699186,86.57290755,84.85441743,25.45158706,81.87925829,43.11196112,33.06761806,15.71789319
609,7.241280735,0.04582137,4,96.78240337,0.029006893,77.47877985,18.12579126,78.19955398,38.89350568,74.03676426,21.25883109,36.05721864,77.59020849
610,90.56116902,0.010584169,4,9.9325162,0.01392009,70.12074651,73.72433925,66.9758093,45.99972871,30.37346976,26.42686422,77.73633291,79.38090321
611,93.75926448,0.067863684,2,89.93538184,0.010118368,4.509387174,55.61218508,40.94998669,27.21295529,42.80044009,79.07070872,74.96187668,36.94686492
612,2.324374667,0.081957399,2,63.87900293,0.011550051,90.94163992,14.79822115,24.29320466,43.19755207,37.36953235,55.65063174,17.21037447,54.50536764
613,67.06008099,0.048775914,6,85.07516745,0.012238289,44.58200584,33.67458613,67.16907547,43.374501,77.66469442,21.91124511,62.15618126,25.51965556
614,98.07624511,0.064968272,2,85.91441748,0.014406453,66.43735656,76.05546871,9.813884807,44.00542976,46.16336139,82.92958539,87.00375286,41.93348064
615,77.76243399,0.05223919,6,90.06107757,0.019406435,12.85253071,62.991391,50.28765445,11.80947385,74.59060103,50.43402626,22.56347661,87.1950084
616,85.73923974,0.010179207,2,34.26110484,0.185866956,3.00625593,87.46934445,18.58855475,19.04452878,8.687828418,35.88464817,29.90672074,41.14004045
617,64.11008512,0.035265856,5,1.805531566,0.485022613,77.23379454,7.222040832,77.38301969,63.66413886,22.08921142,54.97322347,25.78456626,68.85654973
618,71.13278554,0.125618681,2,21.20895804,0.01147988,54.91147616,50.34500001,60.19949587,57.37499046,70.25249778,62.18750369,1.366475216,88.14670992
619,95.7891507,0.093084881,4,43.76273866,0.015332936,89.52177921,90.90609904,42.03442501,72.7397541,86.33590784,18.41354579,44.94636868,57.42813452
620,75.66901903,0.032229613,2,62.42178997,0.04720503,40.9462343,45.89797588,36.71169527,66.3079861,20.45116447,14.45735802,46.96891653,85.64254613
621,36.95495019,0.027303416,6,69.08066218,0.012674497,77.06641983,29.13721378,3.205825649,84.83434757,65.01349335,44.96791454,76.53172563,65.10076178
622,18.73466078,0.075840353,1,72.73459985,0.015768532,1.076333069,40.4633566,33.22723273,68.42343722,22.0662938,87.13932407,67.32760291,12.23131391
623,28.45977596,0.074507683,5,21.96618194,0.030938675,60.41039195,61.60022395,38.76170784,30.32160445,91.50245333,54.71976173,20.87174514,20.89195103
624,18.18045513,0.01429934,4,8.890575616,0.010912948,71.61419945,63.14092374,65.5163402,80.09803563,50.11380802,62.80900955,74.34415262,29.82790484
625,96.46424473,0.01927826,1,42.58907095,0.010660264,4.670180167,45.55642267,67.48868088,49.4010294,19.2866862,20.39729164,11.01080106,81.68995741
626,64.99902128,0.036450348,1,73.24377483,0.010328033,30.02220998,70.82297569,48.04099922,60.37152769,42.97544927,52.76108906,56.57774908,44.91275731
627,86.46506934,0.034352706,2,9.19095865,0.03088863,52.8281454,42.86180789,58.79417811,37.86792736,53.18077129,33.83201206,58.99095263,18.78546794
628,28.47574316,0.065198886,1,45.23068699,0.017187565,54.18739127,7.640054522,17.11723242,50.72688921,14.40365131,23.8718187,30.29629592,38.33658244
629,58.24519601,0.012421807,4,19.18179658,0.01364081,13.28464761,39.16514729,82.47225227,46.44659917,24.74045698,62.93258315,87.60403522,16.68973758
630,67.96905068,0.016765284,1,76.74783528,0.030073759,1.78267863,19.52482986,93.07202149,44.89868272,16.60168127,30.86312049,59.36646938,19.0176142
631,35.63948605,0.017603383,2,32.87819402,0.162393244,70.27903837,56.0517202,32.47386654,49.5673817,55.90670638,77.99895023,66.68102589,58.8307586
632,84.01724918,0.017566613,1,21.4278831,0.02212786,47.16137016,74.25710679,64.87121112,76.82780043,40.70642697,64.72509713,46.07641884,43.80947331
633,31.21516525,0.017172465,4,91.23474606,0.011736548,73.03199791,29.07147199,43.93069548,48.94216244,88.27172568,55.51314674,17.91095807,63.54945341
634,69.29735615,0.096980628,2,62.96427255,0.011639533,12.22505718,2.227536363,45.42169193,83.13602644,16.92492971,48.78082135,9.44962084,77.68799381
635,12.68220498,0.018323902,2,65.17242872,0.049906121,46.93216547,19.24373898,20.37732794,2.610345659,9.394223034,46.15769748,77.95861686,12.01578547
636,92.53975304,0.048542995,1,21.77270655,0.011837567,92.73721063,6.842793011,87.14236281,79.88296069,19.1047304,33.1610976,67.1669402,43.69371211
637,43.82436044,0.01026729,3,12.82324739,0.019986657,45.21349061,69.47881476,56.8007101,27.03703396,57.92588298,35.47498961,57.40599787,47.20413073
638,52.11196221,0.010073632,6,92.9074147,0.012423105,77.48296447,36.56461853,50.86003503,83.10984264,63.42424122,17.64496702,19.27257251,52.78890636
639,29.50969443,0.019068965,3,66.65252848,0.01805212,91.68111333,41.22090427,35.12852785,71.49269688,72.72902547,23.87329958,73.46474517,24.53045923
640,62.69900271,0.010246221,1,16.51931105,0.011228377,37.11550349,68.7084777,60.09464448,29.79672296,25.0337112,22.89463634,54.09613976,3.121195807
641,71.26090871,0.010247756,2,47.56488345,0.014449311,50.87735742,25.61751552,33.64779014,79.68690153,66.23773468,50.41356569,50.67971837,33.19754169
642,81.14567296,0.013091354,5,61.54977854,0.023240259,72.50310144,33.19148376,26.62474684,61.08278208,17.49519402,40.77037865,69.99654303,78.32931068
643,44.96649424,0.011989016,6,69.45138931,0.176981204,53.57905926,39.20044991,17.20035345,5.239093004,36.79950317,77.46673964,74.1186461,88.99375162
644,51.3908644,0.015305519,1,81.58228721,0.014618378,66.58037884,84.21590514,42.05649194,75.47532681,12.16936953,31.76937088,15.50419896,81.13518179
645,6.710382733,0.016846537,1,9.949347756,0.018233885,14.2512113,76.99395307,13.84281145,25.98652314,43.76382022,94.6304793,93.03805107,20.06542973
646,93.38508866,0.013001421,4,90.6139157,0.072717142,54.33287835,34.65456968,87.66091721,86.91978297,56.73845571,89.66270057,53.85504291,20.94011472
647,26.59516959,0.010359394,2,60.09596567,0.027713368,66.98579645,5.732974911,41.09517431,39.37724254,93.33823396,30.78443852,30.45173333,59.77523074
648,78.71252525,0.109550044,2,21.15649485,0.012204995,3.760423904,22.43772139,57.45566974,39.28579838,4.738306471,68.9459412,11.60678326,14.80375454
649,22.28156249,0.011687495,4,90.96980566,0.017501975,27.23642199,40.8407613,16.65983423,53.81233228,89.16734036,66.71523867,2.20686693,37.00846368
650,49.03342195,0.040156597,3,89.1920535,0.028485456,43.64916547,14.19223175,58.43228757,68.39642979,36.77928915,52.60476582,48.01814208,56.16000224
651,46.28309914,0.055762013,6,77.07879271,0.020539474,9.273815731,38.63074623,58.67805689,35.39098214,36.4079867,52.98399793,64.38723839,41.5811709
652,16.87977408,0.016009658,4,93.14901546,0.010425407,3.770234675,17.61324108,45.35929946,37.05615727,39.09674705,17.78882014,63.86821776,52.08699133
653,31.14462221,0.077922154,1,7.70542927,0.053358733,53.71771075,19.9235375,44.39039727,69.82312697,31.74397373,28.18297212,33.32733795,52.7969506
654,90.3397804,0.038749668,3,49.02143599,0.058775311,80.93329158,81.62114865,2.543501025,15.87700826,48.0862914,44.97848082,78.52199259,73.29822239
655,86.45418416,0.010788279,6,12.51232088,0.011284936,66.31919871,92.12649611,84.49389214,84.68306342,93.90058779,86.82883184,80.13305209,80.87573751
656,86.46442329,0.013090035,5,99.76697541,0.019687939,87.16187352,74.11568917,39.06296147,76.24337373,49.01399276,30.10495613,92.01066014,29.06047906
657,71.71149415,0.014024711,2,37.61607159,0.073750405,42.14272532,47.97118994,18.2645521,44.66449633,78.6985335,86.84751518,40.44806352,5.015061874
658,67.64938296,0.010317136,1,85.76198628,0.010921931,61.89449481,38.97815037,47.2407705,19.9324754,60.7459496,52.86629448,81.43767019,91.1867177
659,89.32202825,0.020674714,4,47.08541465,0.020661354,50.1587962,65.55853369,90.3508142,68.90954701,57.66541785,8.911024998,45.8266877,23.13383846
660,41.726359,0.024551409,3,71.58417565,0.027617751,64.23308297,39.56008968,72.79052423,76.95236488,83.62367829,44.89141515,29.67401687,60.81711058
661,35.63948605,0.05541934,5,40.61440992,0.136881553,12.41890901,76.07560691,84.41357873,47.24782625,34.16835424,18.69596896,13.53679923,72.56178123
662,6.651055534,0.017984842,6,16.00238206,0.015013262,89.71282637,22.69461288,87.34016511,23.07747975,91.07411608,14.63673631,51.07171791,1.62340548
663,8.791663787,0.01562228,4,13.24650444,0.025041979,52.74040848,34.97821164,25.62825078,17.0739699,11.63170193,44.13340472,58.01185354,26.53016729
664,71.15763103,0.012321506,4,33.49605605,0.03250209,47.2064617,71.42725519,85.84159424,55.58221605,24.34056276,64.47477811,90.55873506,40.676915
665,57.22000734,0.02388453,6,43.80830936,0.011714247,9.609336068,51.58544349,30.1345025,75.38261477,49.35346148,38.80253558,38.37310032,28.15720113
666,94.73924247,0.013488367,4,68.93164168,0.033484343,50.34798079,40.90574718,64.32333015,64.8082948,55.44432703,32.42471983,91.15422457,13.64190668
667,89.6165931,0.043691541,6,76.08791092,0.024043741,26.16154181,40.11879402,66.7281275,22.84702943,3.609275564,87.61741247,76.54389102,60.89286935
668,20.46483783,0.024721715,5,45.21217589,0.013639461,66.02140863,2.146060475,63.17334956,51.35082416,5.756739797,74.92426529,54.36537667,51.50574919
669,16.14608597,0.011313514,2,60.14647228,0.010397505,16.70425941,43.22207731,52.21383205,6.323167175,22.46521129,72.79011816,30.09497085,51.98127588
670,94.64125129,0.012886649,6,17.30635454,0.045929063,30.22378994,42.36491382,36.7729933,22.42054713,85.52427188,18.33732812,46.40942763,92.78634229
671,63.32108639,0.021091464,6,3.809714274,0.028455563,56.22754991,24.37455378,35.74981224,16.27637686,3.148256495,42.73518938,91.49511112,45.34193232
672,34.76484354,0.066693482,6,22.6315361,0.016557735,59.76715269,27.75285851,75.12932956,67.53459454,14.77504221,15.13363953,13.9659199,34.14967157
673,56.01753991,0.027103693,4,79.0650669,0.051951317,52.17386956,47.97966779,77.5297879,60.56202224,42.99286846,27.44970449,73.14954468,51.59000065
674,36.54147398,0.02087135,1,66.15618643,0.044846538,32.77884348,27.36488031,27.00548546,42.68795558,76.00628355,1.062627458,37.21594433,16.95706082
675,8.579201899,0.0213845,1,38.45589893,0.021310135,43.68267724,31.09572953,91.88633642,77.97156954,9.791308318,44.48115696,23.17763029,49.6191462
676,70.76309425,0.012942171,6,95.40188822,0.013072613,9.104413928,43.67563406,65.72855928,10.33544928,46.0725569,57.49571553,52.21225452,64.42040837
677,5.351113451,0.010517502,5,18.07692242,0.099686868,82.17605493,34.4591547,39.57237927,84.44246787,55.0335002,83.77430285,58.43085313,78.88338438
678,21.12700286,0.024553986,2,48.15523595,0.441349155,88.36584121,3.103444811,38.54444643,44.88051263,32.97252782,36.50514002,23.94613751,7.252570315
679,19.7423222,0.018398586,3,77.06806925,0.01085949,39.4605125,31.16112646,66.13878531,46.44454476,5.906620882,30.39792086,23.59726632,77.90583241
680,23.46798718,0.012135231,4,45.05686683,0.011736905,91.41599955,36.93105478,32.14420835,26.15915954,91.238296,25.40894271,52.59004672,64.69467145
681,53.67488148,0.031980232,2,2.421848073,0.027259483,83.62941435,89.2637329,44.76112866,67.06435033,87.2186115,34.95574741,18.06269785,35.05961334
682,55.78669559,0.019248498,5,92.96480706,0.02820904,88.42975017,29.37571675,44.64568387,4.992449769,28.38436387,24.11150772,74.65072345,3.316137262
683,63.4995961,0.013442657,6,20.63546765,0.087813828,39.75419568,18.14979205,64.08580006,39.69197427,62.42032623,53.88354315,42.26351501,86.23261266
684,74.1960452,0.059435104,5,31.61201159,0.205600666,31.46870459,27.04860031,13.54631624,92.67525949,37.59805212,72.70493355,73.49731305,25.4067032
685,79.78413501,0.35903699,4,94.90500807,0.011139402,50.31497019,8.827605209,87.44150361,60.52149857,68.87453734,42.52150245,3.201139257,5.30964866
686,79.25947436,0.193312712,2,23.39778945,0.02075347,63.27929193,66.82385964,33.52694662,28.71200698,84.2215584,62.37454799,32.64114734,34.29115608
687,24.57003792,0.013537652,1,92.8952098,0.01094966,6.087401141,61.007298,8.072783778,88.10542793,14.41951075,43.081831,59.27085473,5.242750178
688,59.71398023,0.027928806,4,58.39122387,0.013911228,60.99549687,20.39854373,37.06096709,12.32120765,94.90264451,22.29973352,36.04808565,10.75747922
689,47.33705605,0.010549561,4,16.04769159,0.026248261,20.24914658,69.51991436,77.95067975,42.88636027,70.9560509,50.51468512,78.68604029,25.50006311
690,24.91167407,0.324812101,5,16.09053731,0.026058573,53.16699834,44.41979315,1.316301983,65.53475965,20.0283911,23.2038884,12.58526765,53.58924458
691,11.67740206,0.078048717,3,35.47216506,0.017980304,27.57164985,77.76741636,65.3237759,2.642060672,35.90272997,63.54221095,17.75263162,49.22115328
692,39.71859721,0.013289596,4,32.90088697,0.012008274,92.83780944,45.92249495,89.58467006,22.55346677,41.6339549,68.81088959,50.05612962,82.37516983
693,81.99772016,0.037698143,2,9.772386598,0.014851811,4.801326845,70.48069421,91.43814422,54.17616543,52.83369464,6.619429537,20.02566395,85.15196901
694,43.23432199,0.02456688,1,52.89901704,0.010049452,11.83801139,89.73874672,9.572916267,10.99728588,24.68316142,15.06102519,34.89177315,33.8145952
695,8.795679517,0.025325129,4,75.91509592,0.043277505,62.22528918,74.1030505,18.17309578,89.18187846,84.56982018,78.72522337,77.77397914,6.192159699
696,29.61431698,0.012299881,3,52.45540641,0.048813766,69.64861704,89.5496763,16.56678949,19.82322759,76.46186523,65.11121005,64.08802161,84.60994622
697,55.88311583,0.223423184,2,5.070424485,0.114721126,68.37989677,15.76317296,25.44088095,93.03196314,85.59866521,34.72503664,11.20215774,23.93084299
698,87.12402037,0.324504878,6,48.52248004,0.026724847,57.90918852,19.18119312,28.32933529,45.77624468,36.34627965,34.65884065,76.03032405,16.59073058
699,20.86689431,0.017841881,2,34.72449704,0.012287464,16.31687596,79.36086193,70.56853647,3.858671735,78.27223546,77.83961842,28.77345787,50.00468555
700,7.827451026,0.01299773,6,29.60681834,0.051494179,87.31681798,53.9885584,82.17083239,24.19555996,70.95064,30.83318574,62.95612865,76.10556605
701,33.2226431,0.445608004,3,46.54974724,0.042930854,78.82083628,8.570498149,7.807734759,85.6699043,33.72094403,13.53951851,74.0047661,17.14059808
702,86.09002375,0.03383781,6,32.22572649,0.017610649,26.68613533,70.27121613,65.45185125,6.415898307,88.17868497,21.56094168,72.45125476,36.38427909
703,75.72041942,0.057059685,2,78.23572039,0.023309147,49.25439692,71.0361126,9.391536237,14.89632436,22.6305774,2.250402259,40.23600246,51.97709421
704,81.85659014,0.011577854,1,33.93957395,0.017162773,23.68832235,91.30892893,53.8871606,58.25107693,62.16203653,69.65021635,31.91161259,40.28822709
705,86.2648531,0.07970912,4,16.78798426,0.11942849,20.7230001,54.02892965,16.95600061,42.2007784,68.23443651,54.82907151,81.75765466,21.0317938
706,61.65817152,0.01315071,4,44.06937194,0.023107332,32.40659569,59.2918126,57.31970774,50.8598844,88.30203961,40.81280114,23.54832432,26.02714038
707,61.67008454,0.01287584,6,70.23962131,0.02278768,10.71739911,64.21226445,35.90288891,69.36690658,1.585338016,45.29160552,56.71883169,17.86643557
708,99.39528108,0.013044732,4,99.4428796,0.300075704,86.4344606,3.787878833,41.49134007,67.78239655,17.28189092,48.92129577,10.59790732,59.91339913
709,76.98325728,0.040758273,6,18.80975708,0.014677049,86.69821361,15.41829689,51.22623341,42.1969631,75.71118368,88.16020602,3.1752336,40.49464766
710,46.51233726,0.010612919,2,30.90508124,0.011261409,29.60375699,51.11525529,70.69876271,90.08924175,49.79651641,53.79754174,68.77644044,84.99772942
711,13.8083442,0.010990332,6,62.67737832,0.016985357,42.97911048,66.29053966,34.13383221,12.64105066,28.15942743,50.89457479,68.90029962,74.87716794
712,66.9591025,0.012512328,1,24.74084951,0.011195431,78.98705324,2.693798564,61.47641611,2.354280146,54.37254093,69.16530849,19.22050122,48.28388983
713,95.35276321,0.031734098,3,61.37922031,0.211448122,23.487314,15.28140117,33.16394282,46.6549168,45.53267085,15.60656522,36.62837779,25.25392174
714,84.04757794,0.018634547,5,88.55018446,0.116261213,75.58604746,45.25452057,53.81719375,92.5277433,9.005191266,68.70003408,36.84848797,86.0343194
715,64.53834353,0.023815722,3,45.52437928,0.014423694,36.09885295,70.65707814,62.32647547,21.93549728,83.27079405,17.43658889,71.28873577,73.14499716
716,4.283925578,0.041043598,5,69.11368362,0.012287464,44.18669417,34.89709315,90.20198636,76.11658811,28.18485691,16.36526221,15.1771145,19.20942918
717,26.18073242,0.025667934,1,76.67904025,0.014349508,44.70710173,63.24415781,46.39430249,73.30123369,7.462872305,81.02218971,83.12359468,92.8595203
718,98.29470918,0.01210092,2,37.73962993,0.01746164,21.41282171,20.96535171,12.32402185,1.759981639,59.78438008,93.26746609,5.651234435,14.26441843
719,17.14737627,0.026978605,1,72.15587183,0.022765488,87.39891221,19.42712898,41.19400552,56.33314484,18.35890438,26.1526516,9.451004775,80.71956146
720,53.33766823,0.027301329,1,58.70217996,0.052117728,87.21069439,16.76131896,21.23831085,15.51061462,2.995584046,70.43149079,64.23300669,29.71726509
721,39.54694442,0.016912502,3,60.71610135,0.011884104,11.95722384,70.39918384,88.91978199,4.551209349,52.72389735,10.38258262,88.1001658,72.54224618
722,45.31202438,0.19312418,1,4.572261614,0.025850406,22.96319037,38.9000777,18.54139929,52.70883098,7.384844569,33.73535881,87.4120155,48.49871777
723,95.13404722,0.011881846,6,9.836335764,0.013411756,6.851908932,24.94693457,73.43435833,54.9818146,42.9292907,39.81855756,40.74135108,7.609272193
724,61.94361842,0.013530937,6,26.02541354,0.011057006,32.87892538,50.47689568,47.73057402,88.56587883,75.96601238,70.68015996,46.58926624,16.50737181
725,63.66181876,0.116683346,4,23.83722,0.023004927,29.40927653,11.17974976,24.75034539,17.60172034,93.7501911,80.14442377,35.79637196,81.59976756
726,31.57623296,0.355296987,5,37.51018957,0.108225195,72.32868022,40.02899805,92.01883068,81.36432175,2.398374028,32.9572377,84.84912113,54.34575675
727,9.299199043,0.010919445,1,26.82283736,0.131263938,40.48215176,84.80359408,31.52845437,33.29004357,8.998763072,59.84617807,9.448969618,73.13465318
728,27.04159999,0.038116789,4,6.157891657,0.025975652,48.69269087,66.03026801,42.13978928,62.02992309,18.84209285,3.999396897,68.40653369,56.71975215
729,1.304281552,0.012136641,2,37.83464595,0.02977705,25.0047242,7.371616505,1.369371894,58.24806135,17.88966651,18.54395044,77.15081973,17.12337013
730,84.71883617,0.010186497,5,20.83693813,0.014984796,44.07180189,91.29152918,28.11404805,7.780931564,49.40887031,26.70277709,11.66173115,86.08030993
