para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B1toA2,thrs_B2toA2,thrs_A1toB1,thrs_A2toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
756,14.38718225,0.023888924,5,40.85318802,0.044126655,1.198699672,1.770523867,1.793638559,1.075486288,1.86646666,0.418953629,1.178777455,0.944703695,1.331048535,1.496321935,0.800826753,0.405491264
757,84.58640674,0.112068409,4,89.59875443,0.044264816,1.57850205,0.604919738,0.346712378,0.794928445,1.752729688,1.836760609,1.683856554,0.103995215,1.288560606,0.144376181,0.486902092,1.01497693
758,69.45829787,0.489354656,1,20.6420979,0.04559703,1.483608706,0.914715153,1.604620849,0.292216412,0.030714323,0.641032691,0.71472145,1.151654818,0.524430528,0.335401278,0.169686083,1.41590211
759,79.8083096,0.015831791,3,80.40424419,0.014546338,0.26297055,1.481261726,1.019353535,0.401130923,0.9663691,1.398518744,0.459381585,1.580469679,1.770829581,1.503620437,0.748541684,1.149908912
760,73.51333648,0.070074681,3,83.55728019,0.014938314,0.676083272,0.045407158,0.823768255,1.068115505,0.628344838,0.772801109,1.232087346,0.137882525,1.12338643,1.06420286,0.053455739,1.072337457
761,91.46969097,0.012391783,3,71.74175031,0.047460233,1.148926816,0.572429898,0.679930762,1.288873302,1.193554296,0.523776562,1.808488209,0.17131621,0.451479011,0.096458367,0.830707383,1.057627968
762,59.1545231,0.029661502,3,92.86898283,0.030042564,1.628301393,0.143998542,1.480616422,0.291409032,0.758829897,1.80681285,1.188221327,0.928600031,1.102546451,0.225977609,1.431258921,0.056283883
763,74.21071826,0.114883162,3,12.4532098,0.114340466,1.356551317,1.5392468,1.06306401,1.690813428,0.800571619,1.346915414,0.157014087,0.43655907,1.696992772,0.41719852,1.580223297,1.676507747
764,6.075336529,0.025273451,4,23.99324223,0.082987718,0.674484611,1.289894565,1.399463657,1.68057472,0.273935022,0.833005722,1.610885422,0.151899275,0.726477908,1.894043687,1.82165894,1.847722044
765,16.79841922,0.021316335,3,12.94567638,0.014075697,0.532706479,0.391918482,1.232506705,1.82160707,0.84697417,1.070145821,1.482907877,0.092966154,0.294154727,0.410435843,0.124636102,1.434859905
766,4.684447156,0.046477912,2,11.0950881,0.010870561,1.323153102,0.901251589,1.146179102,1.096885806,1.917424147,1.157479577,1.151737428,1.224286184,0.499720615,1.467210883,0.688076429,1.507347653
767,79.89747986,0.012760488,6,1.619671336,0.014335716,0.041410294,1.716152059,1.197512229,0.837175548,0.820131952,1.607118923,0.525774106,1.319281862,1.355209274,1.754357257,0.654147507,1.19800696
768,15.55913335,0.065728007,4,31.44042578,0.021784389,0.791051429,0.173081791,0.416873528,0.776666702,0.28979438,0.637317533,1.898324715,0.284277261,0.155725431,0.283857189,0.356721492,1.378194392
769,91.03051938,0.021654461,3,91.3308512,0.012058864,0.672197844,1.159608823,0.421782631,0.798172914,1.932790484,0.276399058,1.373739815,1.243404035,1.573433425,0.697829067,0.233310998,1.237052466
770,91.47103269,0.075017763,1,14.15213941,0.01147938,0.830102176,1.324671683,0.651413515,0.630881381,0.382192638,0.287871366,1.318047565,0.433852936,0.77593726,1.509715039,1.679721572,1.760984278
771,39.47885388,0.011962824,1,87.63846291,0.023218577,1.774316837,1.566146147,1.556668142,0.577725155,1.698414693,1.28981324,1.366354576,0.444173454,0.947058908,0.436890796,1.613925028,0.41128066
772,45.47570961,0.012331097,6,36.70253311,0.065546285,0.588473011,1.756847594,0.760948736,0.690079464,0.793129274,1.696651232,1.78213324,0.390068444,1.683186859,1.366324866,1.571154832,0.867430451
773,86.69757408,0.097900323,3,33.43846481,0.030181872,0.443761487,0.661994716,1.825752631,1.360226127,1.986309229,0.38232622,1.011704311,1.328182487,0.225621244,0.273718435,0.453504321,0.989208901
774,95.07495342,0.05381236,4,87.9894595,0.012403144,1.412743945,1.567037375,1.578822757,0.74434934,0.965734654,0.213747413,0.867483055,1.523267626,0.970684308,1.072043266,1.204872056,0.025263192
775,37.81320379,0.011878354,5,71.82841376,0.089714495,0.069843712,1.773232286,1.656881906,0.687059003,0.158215107,0.375943632,0.369180089,1.616384712,1.532003019,0.485409546,1.200034932,0.334442607
776,14.73064787,0.011161065,3,22.4644083,0.092081862,1.440278147,0.167956288,1.020287119,0.778788311,1.24742396,1.070543131,1.363789878,0.066768384,0.111275822,0.070890626,0.56792193,1.779706205
777,48.44517938,0.011479867,2,3.737431648,0.016530028,1.614009951,0.679780157,0.981879736,1.474534262,0.074112946,1.858142738,0.515789713,1.024435452,1.406059649,0.901060525,1.429195526,0.178099701
778,4.950272343,0.013149993,2,27.99313241,0.011504269,1.30590148,1.225623388,1.540993224,0.36134538,0.14833205,0.379793411,1.937868923,0.073383324,0.416156602,1.015936848,1.690095284,1.480142933
779,47.20888382,0.025096703,6,64.82945424,0.01137531,1.510190886,1.141976172,0.420669519,1.60374693,1.159881568,1.082975971,1.718938613,1.960182216,0.240411857,0.363792121,1.293843934,1.106278685
780,99.645547,0.017881783,1,79.6000826,0.01099162,0.769223696,0.059271669,0.22287787,1.363917619,0.348341407,1.717698537,0.752772222,1.487907657,1.555791882,0.14960755,1.531422466,0.799943015
781,88.50465498,0.020490943,3,60.45971127,0.015061398,0.911296541,1.536571397,0.088959934,1.035037021,0.230377443,1.335528747,0.101308119,0.699682749,0.674843237,1.278824447,1.745603961,0.041790912
782,3.935043059,0.014747556,4,35.45905396,0.015668666,0.496572532,1.5570711,0.714875333,1.598556997,1.938218208,0.187497099,1.571843077,0.912744063,1.55089868,0.516845401,0.754610142,1.218701351
783,65.30838724,0.012476279,1,6.802323932,0.538260477,1.704354185,0.687159366,0.858850879,1.18410702,1.590934836,0.462312785,0.233454237,1.308445214,0.071302484,1.529713136,0.342849669,1.680336547
784,53.67216231,0.031570204,6,42.52042709,0.088287426,1.229602822,0.184394712,0.869890102,0.884570991,0.292597065,1.814683652,1.805968047,0.098160194,0.766630981,0.784300816,0.25751427,1.454150943
785,6.490883823,0.01120129,2,78.21507658,0.010815152,1.376315119,1.11799463,0.047290923,1.079788265,1.941375076,0.708937086,1.225398023,1.959974073,1.776500438,1.439607697,1.213226694,0.807732589
786,25.03576868,0.013390379,1,42.96050687,0.035289763,1.681160477,1.350538176,0.035852937,1.237050655,1.179462652,0.939115865,1.704827437,1.022469873,1.097203987,0.580496469,0.929130811,0.960227183
787,64.57602953,0.014369159,1,81.75244175,0.010278718,0.754913602,0.560083975,0.498330024,0.256747482,0.306530333,1.974554657,1.400924495,1.344686013,1.630173031,1.576572053,1.180661725,1.214923019
788,97.12784225,0.016345051,6,75.82719167,0.108589966,0.487316449,0.897612073,1.288715558,1.228071666,0.871170766,0.591018034,1.529507364,0.920850238,1.552629601,0.526940978,0.461488898,0.267689152
789,87.13758531,0.018877499,5,50.43405857,0.011504269,0.873818448,1.740571148,1.209704671,1.239376056,0.072000763,1.124363038,1.109602079,0.383934751,1.757663506,1.592113083,1.888772103,1.225629889
790,69.35742122,0.067189734,3,60.98993046,0.690455882,1.231700909,0.747807973,0.492388863,1.218156911,0.249845523,0.167673308,0.929992449,1.081275514,1.0528741,1.06809913,0.10605819,1.391476887
791,79.94876467,0.013211911,6,44.6707167,0.017097657,0.668508528,0.122077786,0.131563859,1.458388667,1.173171876,0.378856031,1.514732823,0.332647763,1.156118169,0.781674883,0.727864412,0.106462473
792,58.52723558,0.093998395,1,87.1554133,0.099333419,0.188801066,1.081430594,0.180831714,0.146461027,0.181479207,1.43681088,0.545891896,1.53024281,1.406894159,1.287143689,1.370556877,0.392232506
793,6.259024934,0.021810363,5,78.56423363,0.010572196,0.455808099,0.946345135,0.196648845,0.203612842,0.752931344,0.612354238,1.615736818,0.170205794,1.716940505,0.475111043,0.830718944,0.715486355
794,35.65220719,0.022127128,1,50.98251904,0.01226616,0.32583559,1.417190183,0.629298103,0.89923325,1.787035284,1.375908621,0.948460376,1.084725257,0.151368187,0.071353821,1.205094422,1.685845336
795,87.84008442,0.650320366,6,54.48164929,0.020231581,0.685647649,1.235531329,0.180174723,1.438766161,0.892911972,0.967371985,0.093948068,0.546175186,1.704218194,1.644795517,1.199838368,0.770196994
796,96.15206108,0.012157928,4,49.26569749,0.760613935,1.272058052,1.505291873,0.743405753,0.189944965,0.639234475,0.666724701,1.64893689,1.588147907,0.248372945,1.623668166,1.770827019,0.124629584
797,71.11048067,0.041965157,6,65.03905166,0.016093897,0.902215007,1.469082869,0.929944296,1.178930136,0.584760432,1.774383269,0.586595597,1.175785008,1.933913269,0.939330764,0.247798889,0.7609095
798,17.68891106,0.055969762,6,1.389189769,0.59055097,1.393665619,0.655280536,0.678823837,1.060276238,0.999988814,1.816773651,1.424719975,0.675616187,1.600533778,1.431348729,1.664684032,0.914281467
799,62.66760596,0.02120929,4,50.74659266,0.030177949,0.526145135,1.437167833,0.554315861,1.756483064,0.181938585,0.477217425,0.414500882,0.672347878,1.677545578,0.609995281,1.398661979,0.619545614
800,43.14399169,0.026275222,6,87.5752137,0.040522536,1.04855531,1.790574833,0.521024126,0.83808773,1.760025439,0.772522224,0.6191305,0.278850614,1.762230633,0.64127206,1.622765108,1.862603668
801,83.03238781,0.067983731,2,19.69479293,0.010917957,0.454229619,1.68431778,1.490260347,1.870765173,1.697803159,1.42810588,0.404036767,1.242577132,0.626477456,1.860482155,1.698163306,1.799500068
802,95.63109046,0.014619836,2,93.52833134,0.056411415,1.315397728,0.91435532,0.874164927,1.026956393,0.358961192,0.735452479,0.838154808,0.933034658,0.691729884,1.204972094,0.548507429,1.53536039
803,81.06127084,0.01247104,6,65.39162386,0.02586674,0.424545337,1.76677652,1.680502166,0.405910549,1.935119304,0.350455023,0.376975543,0.417478347,0.361299489,1.466700247,1.250519729,0.115374042
804,30.60996623,0.022228636,6,13.06851651,0.010332135,0.970684093,0.905344254,0.981807547,0.505276195,1.86800584,1.005970372,1.873181417,0.526921944,1.45531716,1.202040214,0.879182347,0.188870322
805,6.159698857,0.018435419,2,81.75244175,0.040944256,0.784901969,0.357610671,1.775982365,1.920038649,0.462210585,0.09069245,1.829191986,1.141444621,1.064491336,1.509103439,1.150866258,0.42538597
806,78.26362356,0.060917932,1,54.04978539,0.048840128,0.290766721,0.306701991,0.485281734,1.357378736,0.551025629,1.376047975,0.919074978,0.089672203,1.328475227,0.196538963,1.862332882,0.183611688
807,12.88396468,0.01291742,6,90.67986019,0.01188865,0.622185871,0.41411881,0.20565267,1.7043193,1.412988099,1.807212293,0.586713709,1.958029438,0.711864135,0.031936807,1.350189862,1.468867974
808,99.26578655,0.037287634,2,72.70321439,0.01103579,1.076868181,0.511172802,0.180492143,1.542741734,1.245789117,1.40894034,1.385093678,0.330109054,0.033516543,0.364705779,0.583411838,0.247306807
809,38.98566172,0.015388047,1,18.98232991,0.014788996,1.550006958,1.133485478,1.187550858,0.229336204,0.472424989,1.940955005,1.161247264,0.402420501,1.336145228,0.235331583,0.101796674,0.101572766
810,45.97664456,0.024795728,4,12.55050909,0.918018542,0.412898768,1.10722002,0.815872482,1.183407836,0.485459042,0.671014555,1.208846242,0.854698323,0.226179042,0.02095213,1.30215291,1.258239191
811,99.344869,0.025051028,3,53.65606429,0.010587473,0.072989542,1.145494547,1.57961075,0.765696993,0.16910222,1.83883406,0.618522789,0.434590658,1.325838033,0.05428723,0.235911002,0.333166561
812,89.27843664,0.012572433,2,81.53151626,0.028587655,1.638261874,1.54539873,0.713731299,1.735783072,0.270690733,1.949718474,1.937115095,1.59350511,0.925104237,0.886208303,1.492795815,1.815934683
813,12.36019004,0.053873821,5,82.47696127,0.013177775,0.145659377,0.398107557,0.523148931,0.975030159,1.985185896,0.413850069,1.826208739,1.912049911,1.299080453,0.665460098,0.999785647,1.747596578
814,42.88585142,0.05758889,4,35.52045193,0.014676816,1.266625341,0.953531364,1.200549047,1.883896351,1.469228627,0.328991663,0.628564363,0.548397159,1.364517059,1.288422773,0.132796144,1.854763914
815,45.76131721,0.010236341,4,17.7917567,0.016074503,1.343998503,1.099109027,1.776088197,0.076682763,0.464763214,0.125288318,0.026566866,0.470548422,1.069703749,1.872543369,0.321968014,1.07556429
816,46.50542846,0.287274786,1,99.63096501,0.011575486,1.384386941,0.779576214,0.310809979,1.348403857,1.801378939,1.401538193,0.42926983,0.296378038,0.989910465,1.369975331,1.729223706,0.479758755
817,59.68387708,0.027267927,5,74.16636482,0.345453184,0.192989526,1.430892772,1.097427591,1.433757061,1.259281542,1.498723406,0.384080397,1.05839837,1.627819079,1.178826722,1.309340473,0.746233424
818,71.83814936,0.010923708,3,78.22260486,0.034766188,0.58385805,1.693973522,0.731573821,0.944820069,0.782263621,1.391802991,1.500350699,1.506754992,0.052594822,0.097763692,1.633090612,0.496443988
819,43.61136075,0.099409129,5,2.70109473,0.036886685,1.365018208,1.361597809,1.702912747,0.50862127,0.144763837,1.048240113,1.245542438,0.137820895,1.727303762,1.499103055,0.59623516,1.795674364
820,46.38274159,0.014500481,1,8.995388446,0.017019158,1.765807361,1.162597284,0.36737912,1.9103713,1.623867563,1.290772805,1.763556128,0.511452324,1.89817926,1.365615202,0.19296999,0.416348772
821,47.72087124,0.013060303,5,92.71397525,0.143033732,1.018830885,1.323559435,0.307864653,0.067890705,1.070522213,1.519266553,1.315226035,1.839730328,1.169307881,0.315523167,0.69119694,1.677403539
822,17.67989136,0.042515046,6,61.25119463,0.011784712,1.198606469,0.47537062,0.5951062,1.851794418,1.398035655,0.164487817,1.123005179,0.187757935,0.888289777,1.902479099,0.35737352,0.74204348
823,24.52333071,0.023177542,2,80.40424419,0.014506965,1.200063544,1.716014719,1.541870491,2.00595855,0.465412903,0.766316755,0.597123439,1.37775968,1.808821761,0.608806491,1.479214126,0.417862165
824,1.590734996,0.024520247,2,83.64132257,0.011926752,0.031066355,1.305364516,1.008656848,0.075087203,0.521064404,0.206104106,0.975772971,1.253933048,0.857239309,0.281775672,1.55058516,1.654951744
825,44.55704775,0.013367151,4,70.12265726,0.020727965,1.433103963,0.833813032,0.24370397,0.6817994,1.713304023,0.182478253,1.533010065,1.481938699,1.52840257,0.251298278,1.483907335,0.052088101
826,23.89186248,0.117973289,6,17.26409098,0.013456443,1.714509717,1.78006394,0.937614335,1.561720834,0.653860908,0.455248614,0.107024044,1.034427851,0.158647696,1.768734744,0.889535645,0.466966349
827,99.39616559,0.020009292,2,75.48706559,0.011310551,1.033917761,0.838242669,1.095076422,1.988238633,0.377065948,0.37579549,1.307319772,0.989188146,0.101459807,1.073597906,1.123252962,1.295829442
828,25.78698282,0.010922833,2,35.60581259,0.013944058,0.603185961,0.546334773,0.125410593,1.083311964,1.065082772,1.044816078,0.501088681,1.917138329,0.048113855,1.44053702,1.391709354,1.295191608
829,44.94982347,0.018163995,3,66.94451099,0.065123289,0.159309905,0.844942922,0.312584585,1.716672136,0.553252238,1.627845452,1.673831515,1.85057076,1.340649869,1.880647917,0.646536232,0.840053086
830,52.51420824,0.011152159,3,49.64688105,0.295548593,0.761421062,1.494572638,1.383504135,1.282540368,1.454617703,1.38932722,1.130878812,0.194301955,0.971235869,1.850497311,1.511666955,0.486679697
831,81.67041175,0.021035232,3,48.71423558,0.016541312,1.675417139,1.098352594,0.913521673,1.556758365,1.060248561,0.567609728,1.205563334,0.348780352,1.010043629,1.128743236,0.628348781,1.551468765
832,22.76916154,0.097755973,1,62.33667731,0.017850613,0.416705068,1.465473977,0.751074115,0.113138374,1.098513512,0.144232414,0.222813183,1.423678729,0.500723081,0.66971145,0.538526899,0.528782578
833,27.85660924,0.033621075,5,46.61986235,0.011775372,1.114505634,1.092819681,0.433743081,1.572594638,0.039614555,1.6161768,0.876325233,0.472270081,1.425777519,0.883376199,0.549717547,0.427127943
834,82.83240732,0.012829886,6,26.64746783,0.020044753,0.225421966,1.441556362,0.78894467,1.391662109,1.678616522,0.981418896,0.931703031,0.595145728,1.812284049,1.405201536,0.543322917,1.024749768
835,93.0880407,0.12460927,3,84.98714931,0.012840212,0.911571022,1.801274305,1.698839307,1.280031146,0.642289156,0.894355126,1.435491632,1.547654121,0.963412203,0.682884163,0.81742368,1.175874561
836,72.10911411,0.022060161,1,6.824099234,0.430461974,0.433614506,0.457503782,0.059311378,0.727804446,0.232698038,1.698813683,1.556807502,0.927312063,1.639569198,1.043801416,0.815466331,1.413714611
837,72.80814963,0.010838567,4,47.69775187,0.025809095,1.546112729,1.669840174,0.608131534,0.864365209,0.484192684,1.288138658,0.201983845,1.469500232,1.686522345,0.332938039,1.406660641,1.41544724
838,97.78636567,0.011783042,1,18.75322135,0.175089859,1.165090796,1.829427468,1.485874066,1.692095322,1.663833253,0.80592527,0.103108274,0.379254798,0.567146118,1.049590295,1.035154079,0.576000205
839,14.23053577,0.023571269,3,45.1419599,0.010942631,0.956066412,0.033290111,0.241404385,0.813291441,1.016882262,0.788755782,0.922343971,1.764987348,0.849370226,1.755379205,1.764649571,0.312745875
840,12.56532289,0.495730593,4,68.24980224,0.010461298,0.680610817,1.185745928,0.421689045,1.291514733,0.882503889,1.053421715,0.404476008,1.807602479,0.065776537,1.351132474,1.441965789,0.351575675
841,53.45995875,0.035179267,4,60.45120566,0.026761829,1.132641786,1.68867876,0.706512271,0.09052775,0.519731155,0.732614341,1.518040449,1.117980084,0.381278285,1.303412616,1.88915406,0.062966532
842,77.12790751,0.021011687,4,72.04727464,0.012394041,0.540804564,0.656425538,0.763678214,2.014662901,0.858626079,1.779539381,0.213970612,0.265409969,1.040462036,1.502316965,1.533147518,1.243715173
843,72.85217106,0.011091002,6,66.67179533,0.099889167,0.207329118,0.802137528,1.098411203,0.021046307,1.112656164,0.551132356,0.32723389,1.357386314,1.570746558,0.405788561,0.11021242,0.484306111
844,80.66797928,0.071022441,2,32.14176139,0.016323149,1.295288152,1.218910475,1.242636983,1.500532664,0.841783353,0.508333492,0.097392188,1.863443188,0.151086996,0.552115877,1.744518467,0.689712619
845,52.67330347,0.05334569,5,20.36310849,0.012493201,1.322731205,0.935718772,1.78879959,1.236616327,0.368420728,0.588462068,1.773633122,1.54636503,0.833920468,1.320513834,0.773712701,0.831895278
846,12.62832858,0.230559931,6,36.25269525,0.022553427,1.367783508,0.688690885,1.284118847,0.171885494,1.381703795,1.709418766,0.466983691,0.679835726,1.406287736,1.558800223,0.11788391,1.349667116
847,72.31602507,0.012277727,3,16.03399287,0.016099305,0.030059831,1.697796552,1.58296784,0.202816866,1.503801967,1.15842829,0.354095858,1.646088432,0.169540704,0.883995581,0.114177502,0.793117856
848,87.16720261,0.01081563,1,29.25715776,0.039732902,0.569671111,1.828987151,0.406193336,1.257400072,0.356651026,1.566865803,1.756759205,1.394540534,1.153651159,0.429752679,1.178571913,1.789306875
849,22.48402474,0.022029522,4,37.52105358,0.024659614,1.579296833,1.433229956,1.725536686,1.773332336,0.072704667,0.217999191,0.804503705,1.885014599,1.703970448,0.213762294,0.213082897,0.582092002
850,82.96652094,0.0341798,5,59.79145725,0.062823054,1.339952754,0.256682133,0.917921064,1.314884963,1.775437663,1.310026564,1.024665124,1.031467621,1.332092253,0.985901999,0.53816042,0.376591907
851,60.3031516,0.013146918,6,47.74074796,0.014350308,0.757324679,1.13779865,1.600562432,1.358842721,1.326008794,0.620694278,0.06734898,1.850678335,1.779257605,0.491108634,0.790327056,1.464560946
852,79.33597129,0.012348623,1,24.38400071,0.013002387,0.703988373,1.694019424,1.140518056,0.80626661,0.906586495,1.288445903,0.820380794,1.143815906,1.256424864,1.241558727,0.964641087,0.980637837
853,20.84568633,0.012970106,2,36.25269525,0.021609833,1.426495247,1.715682047,1.353493805,0.035786134,1.724030662,0.070056496,1.142929008,1.944876666,0.534666249,1.743702983,1.083732129,0.656524229
854,97.23214278,0.014666468,4,25.14869966,0.014880403,0.629555427,0.38822746,0.826843544,1.679733338,0.156881011,0.984631404,0.927069722,1.624149375,0.174049326,0.369744478,1.525595676,0.391552939
855,22.95781238,0.071965739,1,26.04958875,0.097828121,0.991936396,1.163392639,1.317229349,1.84416755,0.834799554,1.951633796,0.094650828,1.505458103,0.472831506,1.357011627,1.400216506,1.07877415
856,80.93610916,0.065314708,6,25.70770508,0.111168073,0.101755911,1.086393409,0.833113775,0.095377568,1.25401182,1.312342898,1.122695296,1.843509888,1.330988346,0.876977957,1.16995177,1.481031783
857,85.84555168,0.055874149,2,33.12657885,0.022233558,1.124063145,0.554855,0.367283143,1.607936674,0.81391294,0.638017071,1.781702189,0.690226828,1.421483896,1.424869811,0.809386708,1.539317324
858,56.34747923,0.011246933,1,50.00287524,0.045911468,0.345657229,1.484129545,1.590895313,1.00553062,1.585115166,0.229239205,1.44652494,0.066014226,1.781068241,1.408057432,1.89685379,0.095329864
859,30.01216049,0.010228156,4,2.891708337,0.020969527,0.637790052,0.814089038,0.408753638,0.582584756,1.775275281,0.488540935,1.1804416,0.46710886,1.326623689,0.67686173,1.364599475,0.454325177
860,99.49256498,0.012156385,6,53.53222589,0.029168379,1.811949242,0.654474782,0.049857106,1.930715769,1.103513833,0.060917528,1.896173577,1.412750744,0.977702362,0.436931827,1.315229344,1.52519085
861,94.10158855,0.014335154,3,1.882651011,0.035055721,1.037350726,0.745908925,0.064799145,1.698931766,0.481718763,0.64821661,0.408309036,0.733443367,0.143262309,0.546254562,0.349739772,0.275294172
862,80.21061479,0.032706582,1,78.66117447,0.017215865,0.908107592,1.198074187,1.740889716,0.661234706,1.318045038,0.070115015,0.959645848,0.352722847,1.322934245,1.214529447,0.979819057,0.351231239
863,59.12472988,0.032923194,4,6.696402057,0.014119963,1.423664521,0.866386298,1.115646366,0.100626575,1.745167097,1.098472558,0.842458687,1.018846633,0.548027601,1.185016933,0.918991612,0.850907046
864,57.62011937,0.025485293,4,42.32526761,0.012409168,0.268431057,1.782326029,0.306347711,0.286080359,0.716440317,1.882473912,0.159104873,0.165104492,0.659865555,1.875589411,0.595358274,0.513144426
865,80.47620789,0.102321089,5,28.09474647,0.022152339,0.465131504,0.171942634,1.453867414,0.492490688,0.393903572,0.946353717,0.212568191,0.098545421,0.190017484,1.513228313,1.832489204,0.729517922
866,34.0632786,0.053881382,1,54.35428264,0.050371998,1.323935733,0.101518477,0.653185852,0.439028168,0.653888379,1.340304165,1.718402265,0.228126381,1.613413894,0.066051874,0.734447483,1.270736957
867,12.08804534,0.650320366,3,7.336249679,0.171191316,1.011753283,1.441074382,1.755596145,0.824458228,0.859063777,1.619060126,0.630357894,0.803783932,0.579247411,0.566214891,0.300227985,0.558124095
868,24.02376325,0.010582891,1,96.62705061,0.016363276,0.37326777,0.76955198,0.556288785,1.894296387,1.462948613,0.39767016,1.397878857,1.264066353,1.732224677,1.232096815,0.08025589,1.145764898
869,98.29913305,0.01539318,5,88.84912125,0.01262243,0.025238863,1.282311517,1.493428339,1.367203708,1.894435958,0.581514105,1.80680949,1.360069719,0.313408946,0.940387013,0.251019207,1.103401599
870,39.63679263,0.014753441,3,93.69664673,0.015787092,0.689731183,0.645665302,1.799962709,0.880811374,0.099906888,0.776227314,1.157645404,1.407804277,0.423662977,1.069757304,1.696194095,0.558880246
871,90.67800815,0.011632027,3,53.69853086,0.65746021,1.796963531,1.54333891,1.479858318,1.442234172,1.856778919,0.836124435,0.707174522,0.197233848,1.480097892,0.971535769,1.156995181,0.15841905
872,46.38274159,0.016778436,5,80.97146784,0.012695128,1.589808545,0.568878585,0.221890305,1.58845407,1.237022626,0.406298995,0.542681794,0.021744335,0.695870611,1.080216498,1.760353753,1.687204702
873,16.94169685,0.054096074,6,40.10443648,0.16140574,0.382576489,0.573439877,0.581555027,0.220762866,0.168213239,0.716139875,0.09211408,1.598898822,0.205667136,1.323173187,1.261225485,0.626547448
874,76.7937103,0.011650089,3,2.630653007,0.010744726,0.127375925,1.773468971,0.598716312,0.51006893,0.620010451,1.186955068,0.086470781,1.608543222,0.860793567,0.314033057,0.35566972,1.146053351
875,37.09812895,0.026027406,5,17.4759653,0.010152444,1.295103908,0.300340412,0.957340584,0.955324427,1.932291416,1.474451148,0.822487025,0.998962789,1.219902215,0.880029503,1.699237344,0.967650215
876,95.65238742,0.029768116,2,88.99018712,0.01115645,1.799344147,0.182607004,1.716458991,1.767875627,1.885783634,1.849143948,0.907071286,1.674283137,0.168711695,0.562683347,0.073522392,1.585494866
877,83.69865325,0.019917061,1,83.55728019,0.012957666,0.448603775,1.553026756,1.61239871,0.041284191,1.967659127,1.580695269,0.972913105,0.512947762,0.370702622,1.231602948,1.421408621,0.256457712
878,46.57146737,0.013725459,3,40.10443648,0.016994792,0.58027565,1.131346218,1.571329182,1.48445472,0.43400637,1.914010488,0.716298412,0.727792611,1.703056924,0.030598889,1.676165646,1.826527637
879,22.68832778,0.045869697,4,22.46155179,0.037985282,1.332447051,0.863729761,0.560832638,1.644945478,1.93760453,0.916591367,1.09040952,0.598404131,1.566083295,0.747657419,1.25018491,1.159081237
880,27.8070537,0.180698694,4,45.37807068,0.02872367,0.037223501,1.669054995,0.626247806,1.509278132,1.839363412,1.865761266,1.501198654,0.11802959,1.215604283,0.360135754,0.776603755,0.40234985
881,86.07188259,0.018706503,6,82.38696641,0.011449717,1.688386225,0.529992267,1.300699396,1.902541427,0.748363802,0.877968064,1.438871359,0.340619459,1.719130275,1.837725598,1.064175613,1.398244452
882,4.415986855,0.262312154,3,63.4984346,0.01375455,1.54460774,0.955940625,1.064846759,0.792005398,1.210860674,0.630957033,0.254205832,0.845235863,1.922034566,1.229782767,0.17158914,1.760893871
883,17.81496387,0.02761233,5,99.37031803,0.012978668,1.149175829,1.348807418,0.851091428,0.771386428,0.101669173,1.571721325,1.159668242,0.166556244,1.119443593,0.860958464,0.165165639,1.804476249
884,53.62212655,0.033363184,5,5.284350611,0.038134667,1.76750692,1.529138855,0.113289511,1.781666069,0.074573869,0.36780106,0.83074571,0.910098251,0.761834131,1.329594314,1.111896961,0.433494192
885,37.52122891,0.014474621,6,58.4784733,0.018093719,1.099791647,1.693012944,0.375396806,1.386499897,1.263867199,0.590024047,1.945417787,0.201587745,1.254240198,0.32673357,1.275782076,1.481339177
886,93.02839121,0.012130726,6,93.75903886,0.226316072,1.720227635,1.197319875,0.748574019,0.370586941,1.275135556,0.129182301,1.543404436,1.737569236,1.579799605,1.706835882,0.865626689,0.573411606
887,95.08936288,0.067367598,1,94.12032835,0.012323537,1.513821138,1.779367447,1.397720724,0.98621742,0.657841898,0.617542518,0.713742081,1.795521948,1.68317126,1.506339305,0.131093742,1.537496695
888,51.61329067,0.020394901,5,70.66394725,0.014741743,1.770538558,1.710783632,0.371462207,0.747821407,1.750165174,1.699332641,0.193929059,0.483589572,1.319602631,0.753573893,0.104475025,1.748703226
889,3.333056579,0.012246627,4,99.92084686,0.050945127,1.434025349,1.441494747,0.771668319,0.815969201,0.289456526,1.333252414,0.710004327,1.546090927,1.606629192,1.736974776,1.725833317,0.472833365
890,80.00243489,0.022101143,2,62.60947227,0.027558667,1.664880699,0.349277847,0.730389197,0.153143883,1.808435337,2.005675988,1.198267664,0.470770333,1.034211425,1.677971618,0.441539759,1.785221909
891,42.5529651,0.056062604,6,18.16692729,0.119777698,0.786098989,0.705892917,1.219667008,0.454389775,1.23943596,0.724862564,1.08932594,0.275383167,1.5747348,1.325906841,0.079322841,1.77370521
892,84.5944828,0.063956715,4,43.58805502,0.029683856,0.986312897,1.231059841,1.262746761,1.636640427,0.395412671,1.504109809,0.138456699,0.420348551,1.17066121,1.326154198,1.076743595,1.067104344
893,85.67046455,0.06360436,4,16.11102835,0.019576214,1.347551398,0.235630802,1.338345943,0.811172239,0.647662893,1.550180909,0.495161825,1.244449513,1.241743111,0.298280194,0.920420977,0.710396942
