para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
471,93.22933593,0.060577982,2,91.52380733,0.296425902,89.52773898,2.627220473,1.43843902,0.988366904,0.736304681,0.4344563,0.277500918,1.0132225,19.85547812,14.46528624
472,28.26931152,0.057649906,5,39.51850087,0.015021195,55.6336064,80.8607682,0.020385708,0.229352236,0.866968031,0.158201377,1.363287212,0.207570651,5.587462814,72.50268992
473,60.53397035,0.033776705,2,95.25748871,0.091451172,58.09450391,3.670510828,0.052304223,1.693775207,0.423181734,0.626960319,1.603648484,1.504748321,28.33709039,82.2231453
474,57.83248792,0.010911215,5,20.78235882,0.052509724,11.96175564,85.57831409,0.680903613,1.76442413,0.915080085,0.408303496,0.698184604,1.099590461,51.59231067,25.64824002
475,42.40936803,0.047161586,6,38.28832124,0.011576822,86.76785057,87.92590983,0.759544652,0.094345943,0.281349655,1.523527244,1.157371578,0.721005766,85.41487107,66.58935263
476,4.578265286,0.021555792,2,97.44955617,0.010762153,71.02631307,59.39913312,0.13692258,1.596254961,0.318166282,1.746362689,0.616919794,1.781252093,90.51099032,74.7166392
477,87.18843209,0.015752776,5,67.0482187,0.010840932,78.9500086,55.19002658,0.604691445,0.466468708,1.842391721,1.759887238,1.326464048,0.515321278,90.91943114,49.28475797
478,17.32026628,0.040031144,4,38.30481626,0.028730696,33.39679956,89.93977511,0.747433908,0.289201925,1.439980518,1.475997143,1.122346546,1.217344056,83.27254978,58.08640765
479,14.21849395,0.476795795,1,96.81414106,0.047884089,36.97440489,38.72866136,1.765973462,0.385822638,1.182988318,1.320310171,0.175243082,1.584974637,5.1038017,89.95683434
480,16.23998496,0.010576585,1,1.838196114,0.016504177,26.86513671,17.36647309,0.57289415,0.502441919,1.637068117,0.214106761,0.53880554,1.182372121,10.04424018,59.17124001
481,99.76787605,0.012869575,5,34.66785423,0.023596586,63.89473096,87.68204796,0.820754927,1.659564459,1.027419996,0.170572848,0.240453524,1.277805932,69.68885657,27.60920416
482,43.80656257,0.086751844,3,53.82079135,0.042465104,5.744673813,47.72217831,1.760987812,0.671262707,0.111605646,0.642078231,1.059604794,0.764683663,40.7513994,15.70424435
483,30.97469369,0.01845973,5,41.929197,0.011543996,61.83888028,44.83479206,1.289814177,0.756921493,0.585572427,1.576628297,1.314019233,0.79816225,90.50308503,51.96565298
484,79.93768279,0.019262674,3,33.67876924,0.016549844,33.51370378,80.05766049,0.758658372,1.315926366,1.037825388,0.508795189,0.755898204,1.324935448,91.43998371,74.68382885
485,88.56842859,0.022634,1,35.80863933,0.050487698,44.13429334,70.78808762,1.636981154,0.40612516,0.727255502,1.321992527,1.102176819,0.356410101,88.30592003,86.60356617
486,6.113789933,0.024882662,1,75.70300822,0.08170219,63.03299649,4.198787931,0.922590374,1.790354906,0.949049283,0.389426474,1.444369063,0.910264954,63.63028083,55.64224135
487,45.41940275,0.013873057,3,88.95866125,0.036805133,6.047335061,9.276909088,0.759142314,1.59984881,0.588155184,1.433182019,1.265776904,1.136299453,15.75662689,56.57107057
488,60.32616458,0.716782145,2,8.695610537,0.021052338,89.61645533,62.6559774,0.282349157,0.839449208,0.488388234,0.153448844,0.291812817,0.318826365,27.61393396,13.16136639
489,23.92522602,0.021708346,5,60.1558544,0.079727729,18.76700321,81.68146149,1.774304559,1.205376759,1.735498588,0.428300774,0.500601157,1.433619755,44.63901002,69.91038121
490,81.22770893,0.011189749,5,61.6809368,0.097517904,59.94775342,28.79761536,0.420568599,1.551770489,1.449016274,0.126026017,1.618166552,1.110272775,85.94759432,52.3929017
491,79.34355376,0.010385574,2,14.50835082,0.019245771,29.85372955,11.16798295,1.19432973,1.085073144,1.010651359,0.622082671,0.288894683,0.347833038,28.69888383,36.39904445
492,3.165202861,0.032620157,1,26.9168025,0.056608116,62.83729198,62.83300677,0.537198412,0.095393,0.441166941,1.723029452,1.119201506,0.902572983,42.51078238,53.23410162
493,22.75582115,0.031129083,1,28.9006719,0.045355669,42.24573377,9.595122472,0.061379872,1.464971718,1.51638958,0.271211483,0.577497544,0.751050578,30.07025027,83.26715447
494,18.07001863,0.017673282,6,31.3789992,0.023134263,30.53725229,84.90219275,0.640222493,1.602451326,0.225687325,0.389788189,0.042742395,0.958786968,16.99393252,85.23255499
495,88.61395515,0.012924406,1,38.93569762,0.312031667,46.07913961,32.35875593,0.304003178,0.081520397,1.836501587,1.477290287,1.090869582,1.470882982,55.61240825,70.79350654
496,64.23275098,0.017537814,4,97.17299086,0.033528525,25.66698978,24.38334798,0.833623109,0.42329657,0.672779995,0.062946978,0.673848446,1.315143293,85.93459483,24.62807873
497,55.83501309,0.065902527,6,42.89135304,0.015743804,25.43253287,87.82536367,0.019174862,1.507987495,1.603391404,1.691268791,0.10190204,0.179340783,62.71844799,55.06808891
498,88.22505642,0.114276533,3,36.31255055,0.015379649,75.04733719,66.48718397,1.670430141,1.395240258,0.656184559,1.500901247,0.488498943,0.658947605,22.78187148,77.05272137
499,6.839944384,0.017628467,1,79.32724271,0.014463508,1.443901368,52.34003222,1.218057338,0.518982111,0.309889537,0.992954606,0.649907466,1.391242411,66.68131953,75.71598924
500,72.83010985,0.011672241,5,15.56109377,0.09559341,16.11724593,64.49412028,0.959927605,0.494194409,0.435530744,1.547265205,0.963079708,1.286232577,55.51066376,69.65990315
501,88.29821128,0.022104642,6,70.54098912,0.120988152,33.03693604,79.24945076,0.558172537,1.341067811,1.172858521,1.299025584,1.225433401,1.806553984,9.863687072,82.55141765
502,32.80692248,0.087686612,2,39.94072254,0.016598566,70.41495788,5.762874436,0.560669528,1.792947068,0.505843395,0.366186836,0.372503319,0.165978667,52.33131059,7.609131563
503,53.98003026,0.030518521,1,97.13943764,0.324609012,10.30990227,36.80248297,0.74801927,1.648061385,0.750738419,0.5111193,1.642715663,0.533316905,63.51219875,49.53098977
504,20.10566046,0.01435732,3,66.11931122,0.023126799,76.01477269,91.52415956,0.233441545,1.593703631,1.60263081,0.87410208,1.368342262,1.084204936,52.73713998,29.01847025
505,61.32546521,0.017963279,6,53.37275178,0.011677932,29.58404422,64.06285027,0.526929191,1.735624822,0.045574116,0.431890458,0.780411947,0.862589044,71.75287938,26.10961292
506,52.57318078,0.010093454,6,21.88618491,0.018310738,10.27727518,23.78902824,1.246111096,0.494433454,1.742675194,0.925668032,0.137213913,0.783274894,6.202034988,21.91511158
507,26.26591516,0.0288436,3,27.75965347,0.012054328,27.98979496,75.48987914,1.081416917,1.449930094,1.426798948,1.564732967,0.772035504,0.5204116,51.30259693,25.58691383
508,28.90447345,0.014324335,1,77.77914829,0.010995406,37.63442909,14.81334614,1.526614996,1.182095528,1.214976171,1.136378337,1.838676715,1.017293641,4.895157662,1.254082066
509,75.71692648,0.012626418,3,18.45187731,0.042888941,56.24335536,18.69337493,0.700736772,0.61547734,1.12620532,1.707755684,0.286915244,1.643775863,78.49774828,7.693757396
510,75.35174054,0.012847905,3,15.70258433,0.013158332,43.29210219,34.6873705,1.649249039,1.784532472,1.583811175,0.414213309,0.133482628,1.80301129,27.93704643,81.74394948
511,80.73329287,0.019233641,6,81.35268751,0.680625168,90.56433216,68.73493814,0.612931204,1.357442257,1.307444968,0.282912636,1.085689974,1.508929771,12.16961553,27.00212895
512,87.2897083,0.014847041,5,10.71929012,0.010545065,57.52354216,80.03011996,0.619808422,0.02540953,0.325694678,0.508356368,0.356934987,0.167659045,45.24559714,41.96614523
513,83.12470082,0.045698809,2,34.68803486,0.098810811,59.90480924,15.7634937,0.993904046,1.285949687,1.409330674,0.790618137,0.880423505,1.233837174,67.1986333,12.54113604
514,28.3930528,0.0106564,5,14.3573085,0.012948499,8.432502377,72.74390719,1.767910364,0.568360388,0.021187773,0.741405418,1.246480686,0.025673881,34.1608141,20.22585535
515,20.01033936,0.016895841,3,38.26865809,0.042931369,12.9567076,91.07242637,0.533048599,0.300489915,0.971997142,0.456207253,0.902120871,0.080222295,50.7233684,19.26014926
516,96.15504418,0.023241245,1,1.828705998,0.018137944,54.73656114,43.15878189,0.570152294,0.692672451,1.721452943,0.120821725,0.133486815,0.394647808,12.42167514,87.55101519
517,32.24467653,0.089228648,1,21.59370867,0.043953667,60.90481994,22.47965105,1.521626425,0.145837716,1.776878585,0.870151379,1.478391272,0.647068909,65.05442759,65.92413993
518,14.64295213,0.011532998,4,34.98417097,0.019407637,42.33017285,28.3324718,1.530666294,0.753623006,0.086829434,0.107674353,1.578725752,0.388418753,10.42955671,8.205730439
519,79.73623289,0.011498392,3,71.45938717,0.392998889,44.82366502,69.51402292,0.626573674,1.05033103,1.298412368,1.720706566,0.038721571,0.461890816,79.10130359,48.26933214
520,14.95817993,0.077599246,3,91.04265976,0.010663549,60.82051469,34.26512787,0.91432315,0.828624549,0.169181908,0.744768881,1.701711459,0.219348461,46.30552575,39.26171514
521,85.37876559,0.090115831,6,76.1786924,0.016344536,79.8795047,89.22738288,0.764946887,0.87814549,1.429957775,0.415492098,0.841035335,1.327172264,88.55608164,17.60428727
522,14.64295213,0.027466545,1,97.67815115,0.017849751,59.21866938,50.32067594,0.050810915,1.443781441,0.638376447,1.784642901,1.200920393,1.536501047,89.81030785,54.84905387
523,63.41038648,0.012469735,4,38.00015566,0.018722124,10.47542052,71.03918787,1.077900889,0.680273399,0.578065034,0.54408482,0.655060144,0.311521324,18.79400686,88.70884761
524,56.32426777,0.033594481,2,37.52796374,0.30234564,67.32282371,35.19884797,0.188158413,0.703410461,1.23605209,1.315022976,0.025532331,0.842262641,57.93923461,47.88263392
525,26.29590576,0.039269122,3,89.68747923,0.018458048,64.41454613,84.69602202,1.687181615,0.314034068,1.298567531,0.251193645,1.772382739,0.474375558,31.12855026,74.94147866
526,77.90617335,0.021631361,6,20.00737649,0.020261144,15.91264025,89.98136,0.438132255,0.397411765,0.132660197,0.268950123,1.060374105,0.710010237,47.93808529,54.83537707
527,61.79957162,0.021729417,3,55.05210603,0.016182408,17.94847906,72.7558689,0.620828472,0.963990959,0.578683159,1.616769896,1.52624548,0.048030847,45.04386754,16.50341379
528,20.18063375,0.011397041,4,29.96070826,0.021239898,56.49746425,63.30577974,0.832839041,1.26302649,0.402882311,0.075526172,0.701777314,0.508106992,86.8351729,51.96803692
529,48.44543745,0.025839711,3,5.571644423,0.03429324,73.47923854,19.17694935,1.145985649,1.056651324,1.682210203,0.581959904,0.356447956,1.103973694,89.94422885,89.88031751
530,66.5228853,0.090699155,3,27.925294,0.011216524,23.92550386,68.46381173,0.576487265,0.357060807,1.222588322,0.759159649,1.554771239,0.379066248,45.89650472,88.67952084
531,61.57326299,0.011502034,2,58.31441651,0.068406795,31.38815773,67.88555139,0.353577399,1.506174103,0.950199212,0.103451074,1.64786708,0.054293253,60.99109462,18.01428266
532,87.29180119,0.014530523,3,80.66628025,0.032083858,83.05834957,46.5913247,1.434391698,1.828438617,0.737327674,0.663991658,1.125172889,1.018234132,45.90247239,50.2545845
533,93.32183997,0.018470228,6,89.95681234,0.041479021,18.57852467,87.16118543,1.177368534,1.833155885,1.435633274,1.739271072,0.388011942,1.122097746,58.35092457,8.400856441
534,14.08089476,0.028297627,6,29.65998679,0.016965581,54.23465085,13.97378149,0.035735445,0.312390457,1.45726244,1.374321526,0.995452953,0.252365171,66.77362294,60.60928257
535,4.10516468,0.013605868,4,3.080284991,0.013334845,88.40340145,89.38718266,1.69474477,1.702994958,1.227098581,0.36181451,0.812543242,1.708997844,72.40279845,49.4363498
536,83.01343444,0.067347494,3,79.61978624,0.024324349,54.84262166,17.41013223,0.399884569,1.251056261,1.515009803,1.826437461,1.170779819,0.726881749,16.793835,31.45434644
537,56.19192489,0.014812055,4,57.25316355,0.029322626,87.40334848,24.73362086,0.799992633,1.061807017,0.555377921,1.626726536,0.49496323,0.35953279,13.92902186,51.95756531
538,24.2508447,0.047607921,3,8.166210717,0.027489494,40.34540175,49.42441969,1.600018907,1.033504333,0.249006792,1.797047521,0.354687435,1.656369815,27.24602983,17.88224756
539,5.590244968,0.029532189,3,20.97329649,0.013933934,60.66458244,49.47848975,1.043307526,0.567246777,1.358365598,0.610039305,1.822746746,0.987666182,85.00607515,47.87676577
540,68.03499893,0.09448679,2,87.5589161,0.031230594,76.69115184,47.90949268,1.510325634,1.224938849,1.063821606,0.544830383,0.085218168,0.342572879,30.26707439,54.7646643
541,81.89951796,0.039898067,6,63.89424172,0.047171699,12.46902675,65.74885843,1.159402699,0.707260987,1.053010821,0.968265502,1.364193772,1.466432666,49.63959035,55.77889719
542,29.18512936,0.02229744,5,49.07041298,0.015418392,26.20648127,52.60143895,1.200809721,1.472142264,1.302091905,1.819669263,1.309665701,1.197589272,65.91328959,78.01811678
543,85.46462096,0.033410536,1,54.87060309,0.019496342,36.7750663,14.20304066,0.770523342,1.072619156,1.740422466,0.160615896,0.500945459,0.390942299,43.96985523,60.59268833
544,80.69936672,0.010565861,3,64.78453701,0.03389353,69.78656231,33.32524082,0.734859957,0.265078009,1.465661902,0.17669334,0.606625767,1.532295982,2.097904142,83.38652699
545,18.48197921,0.037266843,6,16.73066752,0.021975373,75.63423485,66.76036374,0.71505641,0.694597151,1.506331298,0.844209334,1.52474161,1.320588851,56.14229807,70.13975106
546,78.8403815,0.015329083,2,17.30397352,0.011158563,31.85777262,56.44682598,1.741437282,1.112796861,0.601070287,0.602063478,0.120182245,1.632936497,22.0285536,1.096243594
547,34.08243403,0.011039528,6,97.6090405,0.034131655,12.63694532,54.41562643,1.780699994,0.696940283,0.421725927,1.743768483,1.365939974,1.53013841,83.98301593,34.70698361
548,45.11885136,0.239687252,2,22.67776151,0.026585411,80.54669909,36.67585515,0.377150495,0.065681987,0.712119532,0.534691858,1.800810614,0.304882061,73.51113551,76.53553657
549,40.74768917,0.01463547,3,90.52987806,0.035255811,88.61545291,72.62746919,0.407957341,0.629393597,1.411882549,0.972622338,0.162934638,1.031084233,78.13768586,14.16989541
550,53.81583865,0.027970391,3,40.33382476,0.017760714,44.78392549,3.088755831,1.231467962,0.487760072,1.688297071,1.598188849,1.786815522,0.610392113,13.38176232,33.10643269
551,63.14239613,0.016439063,3,65.85708482,0.207790109,51.61181557,74.90735597,0.31763182,0.16418993,1.487632893,0.710739263,1.691840677,0.228483498,38.93417042,69.19605368
552,63.43473623,0.034141462,2,19.74023402,0.019803039,13.83898656,7.298792576,0.329955239,0.68763727,0.313245651,1.13446314,1.533438847,1.312995165,74.9086387,28.2930294
553,14.78674555,0.010592393,6,47.96879149,0.014414537,16.07704541,91.33444748,0.635918006,0.913525034,1.572085536,1.507052752,1.029017519,1.049299432,57.36341352,7.407601122
554,54.84360999,0.012444927,6,19.98369188,0.021975373,50.03609695,25.89531246,0.485455231,1.18385404,0.067574774,0.702515191,1.010106432,0.681348264,48.08130838,11.71543837
555,28.45624549,0.020079511,2,16.96508735,0.012087108,71.3316269,83.19676457,1.562728852,1.044310559,0.656832955,1.391916552,0.068469872,1.352509686,6.31868084,30.92404684
556,84.59575741,0.012061223,6,19.45497223,0.03214136,7.084321229,78.96092753,0.575301857,0.163873235,0.290431477,1.31113929,1.7999832,1.292447972,30.47958493,57.12681814
557,61.17542722,0.087363427,5,87.48471374,0.043023317,17.35265807,6.621812793,0.8102413,0.508897051,1.113601849,1.630315996,0.131238887,1.802076753,18.56057699,16.32637946
558,39.50692442,0.026587376,3,57.25449668,0.164719832,69.51777622,31.19381353,0.656667054,1.078258276,1.474659153,0.944585068,1.593346352,0.639109614,24.37787623,22.71970721
559,78.15879378,0.023546851,3,17.2778709,0.011091081,28.66732184,51.69823442,0.677460582,1.827114518,0.62490157,0.044945968,1.77800924,0.606478507,11.82539416,48.53122842
560,9.236189999,0.018670792,6,99.74483697,0.016777463,53.54918198,81.98123358,1.119317667,0.023596976,0.347580617,1.741229151,1.474860043,0.667531334,59.96294127,39.12354782
561,26.57258053,0.065939554,5,72.31296446,0.059971364,69.72777956,83.78316592,1.791549535,1.16987145,0.581953406,1.023110042,1.818056028,0.714971734,62.56320734,41.57355332
562,72.96383044,0.020891041,2,94.57067157,0.014186472,62.39759521,46.46414048,1.347098312,0.241819304,1.747505795,0.213431001,0.751987485,0.501613867,11.73321764,31.99984664
563,41.99569594,0.022182275,3,48.71627336,0.013313009,9.576948469,53.40744311,0.375404671,0.490987123,1.764866745,1.112870117,0.310508578,1.355987413,18.73787965,1.273439319
564,27.87584062,0.011736919,5,31.33231767,0.025006033,57.91944736,75.17497437,0.824697605,1.169208289,0.601571461,0.977924766,1.123870988,1.356479031,42.97242044,35.79851009
565,94.75149411,0.010035466,2,60.00970777,0.010735721,23.75489525,86.2994206,0.888070799,0.602750494,1.052342224,0.580342216,0.060948894,0.331540619,16.95973571,84.79038276
566,75.82587962,0.023465275,1,18.23337128,0.046379115,29.95985702,13.60421413,0.676561859,0.255116762,1.661164642,1.461520084,0.792992338,0.451283863,45.57968674,86.07995956
567,53.92784754,0.025405345,5,61.36965217,0.02285701,55.60341071,89.24662567,1.094071613,0.51685731,1.34362299,0.148060566,0.610096077,0.875503791,89.88295825,46.7007569
568,33.80526569,0.014192777,6,76.17374776,0.011731916,24.01122822,78.20608768,1.741936705,0.767987771,1.704113851,1.495800191,1.803592869,0.984229911,43.17576283,81.13160231
569,25.78242977,0.013469399,6,59.11606883,0.012045005,5.087163335,91.23979985,1.083663104,0.121889204,0.39875887,1.847936076,1.361792651,0.978220542,39.02248192,18.44685671
570,39.5944136,0.039709735,4,27.76062201,0.013249592,68.98917593,79.49667187,0.839391938,1.555849265,1.047853915,0.306728977,1.490023523,0.896843121,13.76005447,65.65976931
571,31.3381442,0.011332826,3,96.8770076,0.023604605,53.71314778,33.61887725,0.105936633,0.540851565,0.919198569,1.466855927,0.450901107,1.486458572,24.8417235,76.3965553
572,9.313669603,0.030029555,1,79.51790379,0.148855438,50.6403535,3.766404053,1.552318711,0.530438121,0.81165473,1.812554751,0.671826127,1.39105756,75.74323229,57.35730937
573,99.54185147,0.267010756,4,92.66715867,0.017895156,50.12283376,79.28298539,0.020455713,1.29636143,0.046240452,1.24307345,1.798026362,0.53352592,34.56912355,11.63218225
574,88.00466217,0.019567352,3,93.63430807,0.01477561,86.77713992,13.0345862,1.426640133,0.445573383,1.481536453,1.438778175,0.227473265,1.4130972,71.15375066,72.66734854
575,17.08168772,0.149476869,6,10.48146719,0.019961661,18.02948506,81.82073686,1.255217686,0.694811262,1.791806089,0.960286482,1.196055532,1.313606698,35.35659312,10.63750811
576,25.2050174,0.023312816,5,19.67778531,0.023448597,71.04478245,23.99404001,0.348991236,0.510769704,0.264601364,1.711087167,1.168824119,1.000380044,25.86593461,47.46970978
577,31.22036763,0.010983118,6,16.86867759,0.014303939,31.29426766,35.30216897,1.414128566,0.464699356,0.160444569,1.363985757,0.941368218,0.966426696,41.7195129,57.0698947
578,49.99453113,0.198803762,5,97.91897515,0.010066071,38.66699714,58.15659483,1.038029377,1.087875636,0.314646004,0.506680917,0.900385021,1.43298227,15.3863714,16.89956065
579,88.5601511,0.038690407,4,71.84361873,0.121005336,56.42673484,37.8585075,0.198824713,1.652870326,1.792885623,1.840264087,0.038126345,1.026509256,41.0253114,77.36271342
580,60.44665159,0.025606546,5,90.9138898,0.36585694,69.68555284,3.175323743,0.702766107,1.137237985,0.509546092,0.743236147,1.839825547,1.056709518,87.1061248,78.35395139
581,94.51483778,0.043535155,1,47.77342565,0.013733065,81.20220844,18.81777303,1.795583419,1.242854027,1.042418868,1.679438125,1.775332243,0.81027331,54.5909653,41.78596723
582,86.03949511,0.021058898,2,90.09429563,0.055413056,55.85079967,26.64812438,1.787756114,0.097158956,1.412856912,1.771313473,1.022834145,0.345819031,85.85072078,17.20922899
583,68.57437932,0.195566181,3,53.09282599,0.014816757,8.309429974,55.21042929,1.568747348,0.664444831,1.387526313,0.968756142,1.083405519,0.519126984,12.45052436,88.18842341
584,19.42600548,0.013221617,4,37.49161867,0.011417869,66.50129918,45.29208488,1.573055199,0.295268417,1.434739948,0.210065369,1.641236278,0.730848426,46.20524442,55.75045611
585,16.79536034,0.013069586,2,47.19110878,0.019341172,36.37651985,34.13678904,0.044853923,0.241042107,1.357299817,0.077185661,0.670080505,1.297613939,22.90665096,13.09039895
586,79.63233769,0.368731762,1,32.11622215,0.012771984,90.50645637,61.82144703,0.196640856,0.743506243,1.366114579,0.086584238,1.187131578,1.34597208,76.40647625,27.27836503
587,65.84840551,0.019171651,4,27.04364246,0.01088876,47.28501678,53.73704599,1.599395184,0.847508283,1.028229873,0.500407282,1.745386124,0.44919316,73.98671179,27.29554779
588,45.70585751,0.017714634,1,88.91906401,0.011941824,62.7270351,75.22071814,1.209385502,1.635938944,0.749397348,0.337459143,0.754099009,1.041907751,58.23860776,8.758747647
589,63.0923361,0.010859423,1,19.15266604,0.045390843,1.173001127,5.872812598,1.117329608,0.320591955,0.213212508,1.424904064,1.078469136,0.333658946,69.87451938,74.97314483
590,98.92670716,0.011660095,6,36.19294152,0.01036495,68.86501817,17.74002096,0.088150265,0.25297035,1.611660115,0.311046363,1.077724826,1.290225584,35.99280487,55.26016596
591,15.52448829,0.116839605,3,79.51790379,0.016870406,42.57892478,3.565221052,1.71402358,1.468672689,1.251974193,1.036342661,1.604080572,1.513481676,13.59006204,23.8278527
592,81.68520182,0.102545054,2,83.73930331,0.010018843,3.606973506,81.39723679,0.119962855,0.779148466,1.654825112,0.552470063,1.184291894,1.089325945,7.882926448,89.31750017
593,10.50488234,0.010594974,4,61.20733583,0.014539039,57.26191258,78.00302728,1.434541143,0.353696428,0.212117738,1.46686048,0.602985581,1.664735329,86.42510799,29.3367529
594,35.24137651,0.590455209,3,95.29150198,0.030747042,83.87022374,10.00372208,0.238756058,1.708719264,0.235510521,1.812759053,1.167272252,1.729612648,26.76348152,40.92737086
595,55.28363882,0.011512049,6,87.1708817,0.011175388,72.37772955,7.475942056,1.475484892,0.085262424,1.53780062,1.385979741,0.554312636,0.521031821,16.99892694,78.30453891
596,79.31967305,0.021697582,3,74.14945346,0.065642579,7.768517016,63.73068741,0.555096946,0.335536836,0.545010471,0.263488771,0.714495809,1.508197039,82.7922465,84.5830404
597,94.57122463,0.047592359,2,50.00236738,0.012651563,3.144898301,58.98177152,0.062369872,1.097576949,1.119839416,1.124823513,0.939618824,0.665521066,2.763102129,64.57533332
598,83.89310266,0.157399777,5,72.25884019,0.021543234,76.96253349,59.32513845,1.628013222,0.478582541,1.813662558,1.472300111,0.46705721,0.249742201,18.59911114,77.06474449
599,22.16717373,0.012444153,4,16.5100419,0.044437987,6.75177569,30.43421014,1.266719269,1.394501358,1.579537885,0.944938183,1.25070508,1.019785921,55.66335398,47.90424476
600,3.606179033,0.063540154,6,29.23238013,0.053294342,71.83132921,36.99548885,1.567076099,1.207131035,1.443161447,1.36523344,0.458302314,0.561267567,22.38825497,65.87154814
601,30.97264822,0.032344879,6,31.03585646,0.067439173,60.33182646,50.23386107,1.818135495,0.609199376,0.457408902,0.213799947,0.810901119,1.42638189,89.9954014,83.89373995
602,8.168026981,0.041970561,6,27.04364246,0.01025084,64.49213471,40.1712388,0.977799905,1.693719926,0.869147896,0.563423747,1.423355873,1.275778181,16.80757581,65.90763423
603,74.6492228,0.013138692,4,23.18918805,0.017303236,61.15095879,37.20862395,1.332637597,0.383976399,1.585317034,0.233213402,1.068216999,0.859518591,24.07790757,81.34586037
604,83.38434385,0.020136261,3,95.7586051,0.011152847,38.63808026,55.67168429,1.72611568,1.643386296,0.441783419,0.673749534,1.776307432,0.116958901,11.34624309,86.13461108
605,65.8845757,0.010235953,6,24.13570475,0.229863567,38.63021593,16.21056352,0.410741265,0.184092338,1.486365582,0.437943628,1.307105782,0.459956878,81.70862355,69.42294345
606,65.42495581,0.013447791,1,11.95703854,0.026873579,39.41206686,45.26108139,1.457458316,0.587330361,0.70362941,0.476688591,0.495327396,1.168580188,87.65729531,14.09820092
607,75.82587962,0.282089808,2,98.85160098,0.389500337,6.772805782,48.75049406,0.734667986,1.002516022,0.632988702,1.827002463,1.603272893,1.399898878,1.154465918,49.00452922
608,83.98041092,0.025190961,1,43.86835582,0.030900618,49.04805223,26.66446607,1.208691218,0.877380641,0.729533902,0.167755185,1.612772171,0.162594104,1.754393759,45.20230146
609,71.66682757,0.040516624,2,81.26035542,0.010333027,57.43034861,87.46816403,0.663142721,1.138441276,1.141146908,0.878084993,0.586877157,1.775956948,67.26570849,79.48647949
610,5.533635014,0.015233564,6,76.99993376,0.023156194,45.38646774,63.83398619,0.153680743,0.492174066,0.495892165,0.190721405,0.46900761,0.309375432,81.03611635,64.03781722
611,79.40436581,0.071412966,4,63.51562448,0.032249045,36.64659167,38.18951131,1.537821635,1.491310966,0.444442623,0.828543691,1.006095253,1.616544585,86.45705566,68.72726824
612,28.30368569,0.011227982,2,25.38436372,0.011862471,84.76257686,11.41040717,0.132388832,0.858909647,0.298986371,1.692787617,1.824403208,0.338715015,80.46904264,85.6094659
613,6.877406012,0.020910456,6,75.7027837,0.046352921,72.96202038,63.60460143,1.221084155,0.147611892,0.618133119,1.621769301,1.256997376,0.270271415,14.34335768,83.22787848
614,77.54987551,0.683452229,2,15.1230801,0.203090545,65.89142954,74.8446845,0.368392935,0.287667111,0.157425655,1.400441704,0.760078597,1.002839111,8.306450083,32.57958666
615,40.77330146,0.012264692,5,82.27901627,0.011590693,43.34916308,76.03621538,1.494546053,1.429040529,0.793274344,0.210814122,0.499318092,0.026711572,58.33491589,42.81816994
616,73.72178096,0.01493989,2,7.613721965,0.127491449,49.08336982,28.28486053,0.160726481,1.122739493,0.524154183,0.850000496,1.14528508,0.082355649,22.41686542,23.05627449
617,42.61322728,0.010003135,2,64.44042722,0.312233916,53.10808076,33.99178899,0.820036531,1.005011261,0.935277192,0.690472704,1.11246607,1.733472931,1.714852967,10.69193747
618,68.69638932,0.255227818,1,89.85617416,0.020059532,84.6116239,83.5419765,0.695833088,0.117818863,0.132723801,0.586110871,0.261937853,1.624474239,64.25376973,77.68801507
619,63.76342163,0.013513145,2,61.14650723,0.018467844,65.79638558,11.10895904,0.262841503,0.595308342,0.629357715,0.339366141,0.635348254,1.212892548,50.76092092,58.9444179
620,57.4985335,0.016222352,2,80.87282825,0.010252212,14.92995037,28.63933166,1.044179815,0.781079532,0.740548985,0.373951422,0.134744992,1.324042036,72.58935426,68.08505148
621,40.04538364,0.015293469,2,17.90128343,0.013770764,28.00987428,27.5156891,0.2766744,0.846096726,1.519909256,0.488882592,1.638157981,1.82376297,70.91954973,50.45665301
622,75.68466345,0.015977516,5,91.97626592,0.017262578,11.53556542,54.50751305,1.602591647,1.4966253,0.675249684,0.953596602,0.434779737,1.255034434,18.27600077,5.129618379
623,38.63654502,0.03251424,2,16.89013077,0.012236938,83.97129423,62.9606181,0.446078586,0.821278072,1.019209822,0.568693294,0.73631006,1.045442941,82.56269536,3.430164444
624,91.6340273,0.075375031,5,16.782709,0.013242952,59.94881806,56.48480852,0.658889263,0.436099859,0.771818412,0.611233185,1.15325197,1.412488988,87.07228311,3.348118151
625,47.57590309,0.065001665,4,84.8506593,0.02405802,77.12373753,23.93769537,0.970808578,1.191839575,1.771338312,0.734311278,0.624346839,0.595215035,87.96382703,21.47730332
626,49.38446703,0.013807628,1,86.14425029,0.29508358,70.27832896,58.54570475,0.612272113,1.295820422,1.481632493,1.549149887,1.307281134,0.584166984,88.37874274,6.166650071
627,49.24438092,0.016644427,2,93.95682725,0.01575458,5.701970159,89.97671027,0.056337596,1.015476793,0.062234634,0.187493409,1.579590403,1.833457893,59.36505065,78.34433965
